1331904607,ICMP for IPv6,8362,0
1331904607,IGMP,832,0
1331904607,__unknown,7273296,8685442
1331904607,FTP,5402,2777
1331904607,Giganews,144704,308476
1331904607,KVM,1515,1720
1331904607,MSMQ,2544,1652
1331904607,Sun RPC,488,320
1331904607,Chrome,42710,399865
1331904607,DCE/RPC,2942,766
1331904607,DHCP,3114,0
1331904607,DNS,92142,83844
1331904607,Firefox,82305,174493
1331904607,HTTP,3299938,5192560
1331904607,Internet Explorer,2635150,4005842
1331904607,LDAP,372,304
1331904607,NetBIOS-dgm,9438,0
1331904607,NetBIOS-ns,31392,956
1331904607,NetBIOS-ssn (SMB),330370,135167
1331904607,NTP,628,564
1331904607,OpenSSH,59210,81042
1331904607,Oracle Database,308,142
1331904607,TNS/Oracle,308,142
1331904607,PostgreSQL,6164,5708
1331904607,SSH,59210,81042
1331904607,SSL,389342,720718
1331904607,_err_904,988,878
1331904607,HTTPS,486622,1502343
1331904607,MDNS,7015,0
1331904607,Epmap,8998,4584
1331904607,HTTP RPC Ep Map,576,380
1331904607,kpasswd,5828,3060
1331904607,Microsoft Global Catalog,590,382
1331904607,WAP connectionless session service,6759,7674
1331904607,ICMP,43535,14944
1331904607,ICMP for IPv6,8656,0
1331904607,IGMP,770,0
1331904607,FTP Passive,2181,1019
1331904607,__unknown,21335856,41305262
1331904607,AJP,1299,879
1331904607,FTP,5072,2962
1331904607,Giganews,141056,298684
1331904607,Google,3631,18863
1331904607,KVM,1515,1720
1331904607,MSMQ,18038,11062
1331904607,Sun RPC,1990,1586
1331904607,Wikipedia,2538,14318
1331904607,DCE/RPC,5880,5584
1331904607,DHCP,4523,0
1331904607,DNS,84241,68442
1331904607,Firefox,133703,901401
1331904607,HTTP,2571122,4940752
1331904607,Internet Explorer,884330,1383631
1331904607,LDAP,1116,912
1331904607,MySQL,5728,5443
1331904607,NetBIOS-dgm,7363,0
1331904607,NetBIOS-ns,23832,6525
1331904607,NetBIOS-ssn (SMB),464016,167911
1331904607,NTP,1222,1222
1331904607,OpenSSH,34736,59694
1331904607,Oracle Database,2644,1264
1331904607,TNS/Oracle,2644,1264
1331904607,PostgreSQL,852666,2236984
1331904607,SMTP,2366,2226
1331904607,SSH,69862,105090
1331904607,SSL,152060,322510
1331904607,IMAPS,6488,14146
1331904607,POP3S,6413,13519
1331904607,HTTPS,411851,776462
1331904607,MDNS,885,0
1331904607,Epmap,17114,13124
1331904607,HTTP RPC Ep Map,1522,1368
1331904607,kpasswd,17278,9408
1331904607,Microsoft Global Catalog,1564,1374
1331904607,WAP connectionless session service,6540,7360
1331904607,ICMP,756324,11142
1331904607,ICMP for IPv6,2616,0
1331904607,IGMP,320,0
1331904607,FTP Passive,1990,1791
1331904607,__unknown,2913425,16508394
1331904607,KVM,1515,1720
1331904607,MSMQ,64,66
1331904607,Sun RPC,8146,3566
1331904607,TCPMUX,468,384
1331904607,DCE/RPC,43770,69036
1331904607,DHCP,3806,0
1331904607,DNS,77815,93814
1331904607,Firefox,191185,6067894
1331904607,Gnutella,2432,10046
1331904607,HTTP,448748,6593116
1331904607,Internet Explorer,165797,440702
1331904607,Kerberos,990,516
1331904607,MySQL,716,688
1331904607,NetBIOS-dgm,3326,0
1331904607,NetBIOS-ns,19824,3097
1331904607,NetBIOS-ssn (SMB),331229,282333
1331904607,NTP,940,940
1331904607,OpenSSH,92823,134732
1331904607,Oracle Database,796,412
1331904607,TNS/Oracle,796,412
1331904607,PcAnywhere,256,0
1331904607,PostgreSQL,647440,1795928
1331904607,SMTP,1864,1557
1331904607,Squid,32578,151917
1331904607,SSH,93580,137098
1331904607,TFTP,1722,0
1331904607,HTTPS,186151,1282319
1331904607,MDNS,6921,0
1331904607,Epmap,53184,78446
1331904607,HTTP RPC Ep Map,1212,954
1331904607,kpasswd,468,472
1331904607,Microsoft Global Catalog,3732,7341
1331904607,WAP connectionless session service,6739,7504
1331904607,ICMP,1534625,30692
1331904607,ICMP for IPv6,4797,0
1331904607,IGMP,256,0
1331904607,__unknown,4464267,7403861
1331904607,AJP,587,1430
1331904607,FTP,5018,1646
1331904607,KVM,438968,13856
1331904607,MSMQ,256,264
1331904607,Sun RPC,6950,4312
1331904607,TCPMUX,312,256
1331904607,DCE/RPC,16808,6362
1331904607,DHCP,2427,0
1331904607,DNS,67599,82410
1331904607,Firefox,102199,128008
1331904607,Gnutella,5272,8328
1331904607,HTTP,27851141,73432758
1331904607,Internet Explorer,27400122,72660145
1331904607,Kerberos,5085,3096
1331904607,LDAP,372,304
1331904607,MySQL,4741,5540
1331904607,NetBIOS-dgm,3965,0
1331904607,NetBIOS-ns,28548,1650
1331904607,NetBIOS-ssn (SMB),428727,440080
1331904607,NTP,752,752
1331904607,OpenSSH,234961,393390
1331904607,Oracle Database,308,142
1331904607,TNS/Oracle,308,142
1331904607,PcAnywhere,576,0
1331904607,POP3,584,506
1331904607,PostgreSQL,507226,1409240
1331904607,PuTTY,54912,121988
1331904607,SMTP,3652,3184
1331904607,Squid,42117,209367
1331904607,SSH,292144,522214
1331904607,SSL,84820,178634
1331904607,TFTP,1722,0
1331904607,_err_904,9735,38860
1331904607,Googlebot,2098,2251
1331904607,HTTPS,191684,764700
1331904607,TPNCP,29632,21077
1331904607,Java,1710,1941
1331904607,MDNS,20942,0
1331904607,Epmap,30284,18786
1331904607,HTTP RPC Ep Map,640,512
1331904607,kpasswd,5892,3126
1331904607,Microsoft Global Catalog,654,448
1331904607,WAP connectionless session service,6540,7360
1331904607,ICMP,1049634,18056
1331904607,ICMP for IPv6,16958,0
1331904607,IGMP,192,0
1331904607,__unknown,5463464,9305412
1331904607,FTP,5604,3197
1331904607,KVM,1515,1720
1331904607,DCE/RPC,3888,1322
1331904607,DHCP,2768,0
1331904607,DNS,48895,53449
1331904607,Firefox,103302,383923
1331904607,Gnutella,834,920
1331904607,HTTP,14108685,41954027
1331904607,Internet Explorer,13847024,41312244
1331904607,NetBIOS-dgm,5147,0
1331904607,NetBIOS-ns,21600,2151
1331904607,NetBIOS-ssn (SMB),145208,105805
1331904607,NTP,1098,1034
1331904607,OpenSSH,157288,247491
1331904607,PcAnywhere,320,0
1331904607,POP3,654,527
1331904607,PostgreSQL,86234,68332
1331904607,SSH,161204,255251
1331904607,TFTP,423,0
1331904607,_err_904,1681,1474
1331904607,Googlebot,20638,42010
1331904607,HTTPS,138275,585739
1331904607,TPNCP,1613,1308
1331904607,Java,1710,1941
1331904607,MDNS,1074,0
1331904607,ALPES,5828,124727
1331904607,Epmap,17654,15314
1331904607,kpasswd,34234,854624
1331904607,Mylex-mapd,3258,74906
1331904607,WAP connectionless session service,6866,5724
1331904607,ICMP,78933,2092
1331904607,ICMP for IPv6,2514,0
1331904607,IGMP,128,0
1331904607,FTP Passive,890,860
1331904607,__unknown,6330397,18372219
1331904607,DNS,752,632
1331904607,HTTP,262890,286216
1331904607,Internet Explorer,256083,279836
1331904607,NetBIOS-ns,576,0
1331904607,OpenSSH,5271,8417
1331904607,SSH,5271,8417
1331904607,Epmap,384,396
1331904607,__unknown,89148,1719775
1331906723,FTP Data,137236,337668
1331906723,RTP,0,460416
1331906723,Cisco Phone,0,460416
1331906723,FTP,2445,714
1331906723,Giganews,127680,270620
1331906723,KVM,3477,4104
1331906723,Sun RPC,1498,704
1331906723,DCE/RPC,3908,2370
1331906723,DHCP,4844,0
1331906723,DNS,125746,199373
1331906723,Firefox,350426,8316814
1331906723,HTTP,3622517,14255428
1331906723,Internet Explorer,3229855,5905079
1331906723,MySQL,3030,2838
1331906723,NetBIOS-dgm,4113,0
1331906723,NetBIOS-ns,85944,658
1331906723,NetBIOS-ssn (SMB),116321,92232
1331906723,NTP,470,470
1331906723,OpenSSH,93385,157745
1331906723,PcAnywhere,256,0
1331906723,PostgreSQL,91872,76010
1331906723,SSH,93385,157745
1331906723,SSL,377722,705464
1331906723,TFTP,864,0
1331906723,_err_904,3562,3050
1331906723,HTTPS,4411559,15340784
1331906723,MDNS,885,0
1331906723,ALPES,192,192
1331906723,Epmap,7330,5436
1331906723,kpasswd,30074,457352
1331906723,ljk-login,8494,204326
1331906723,Mylex-mapd,64,1438
1331906723,WAP connectionless session service,2616,2944
1331906723,ICMP,160100,1100
1331906723,ICMP for IPv6,4498,0
1331906723,_err_3588,748488,0
1331906723,IGMP,256,0
1331906723,__unknown,42685341,439164258
1331906723,Blackjack,118022,4026450
1331906723,FTP,687,939
1331906723,Giganews,4864,10256
1331906723,KVM,1400,64
1331906723,MSMQ,64,66
1331906723,SIP,26439,25408
1331906723,Sun RPC,1804,832
1331906723,DCE/RPC,856,1038
1331906723,DHCP,2422,0
1331906723,DNS,46535,61936
1331906723,Firefox,16972,93186
1331906723,HTTP,3093186,5708003
1331906723,Internet Explorer,3029060,5573363
1331906723,MySQL,326,312
1331906723,NetBIOS-dgm,5287,0
1331906723,NetBIOS-ns,28512,5461
1331906723,NetBIOS-ssn (SMB),67380,43377
1331906723,NTP,470,470
1331906723,OpenSSH,144800,271080
1331906723,PostgreSQL,116020,88478
1331906723,SSH,144800,271080
1331906723,SSL,161003,257691
1331906723,Googlebot,3691,3796
1331906723,HTTPS,5501189,12814517
1331906723,MDNS,586,0
1331906723,Epmap,1176,1368
1331906723,HTTP RPC Ep Map,64,66
1331906723,iafdbase,10454,247114
1331906723,kpasswd,6260,143866
1331906723,ljk-login,11882,293352
1331906723,Microsoft Global Catalog,64,66
1331906723,spsc,13244,293130
1331906723,ss7ns,31832,792618
1331906723,WAP connectionless session service,1635,1840
1331906723,ICMP,450044,12326
1331906723,ICMP for IPv6,3482,0
1331906723,tn-tl-fd1,13948,314700
1331906723,IGMP,192,0
1331906723,FTP Active,687,939
1331906723,__unknown,11679878,24759703
1331906723,AJP,433,293
1331906723,Blackjack,201774,5589465
1331906723,FTP,321463,363650
1331906723,MSMQ,6724,4146
1331906723,SIP,3554,0
1331906723,Sun RPC,1116,746
1331906723,DCE/RPC,856,598
1331906723,DHCP,1730,0
1331906723,DNS,59793,67350
1331906723,Firefox,11510,57346
1331906723,HTTP,358035,129454
1331906723,LDAP,372,304
1331906723,MySQL,1464,1286
1331906723,NetBIOS-dgm,4164,0
1331906723,NetBIOS-ns,20226,1709
1331906723,NetBIOS-ssn (SMB),45131,30025
1331906723,NTP,470,470
1331906723,OpenSSH,7983,7898
1331906723,Oracle Database,1476,826
1331906723,TNS/Oracle,1476,826
1331906723,PostgreSQL,151852,156696
1331906723,SSH,7983,7898
1331906723,SSL,2587,5954
1331906723,_err_904,5022,23413
1331906723,IMAPS,1889,4142
1331906723,POP3S,1889,4064
1331906723,HTTPS,41330,80855
1331906723,MDNS,1297,0
1331906723,Cisco Phone,3554,0
1331906723,Epmap,4700,3056
1331906723,HTTP RPC Ep Map,422,368
1331906723,iafdbase,0,2876
1331906723,kpasswd,33988,531279
1331906723,ljk-login,71086,1349150
1331906723,Microsoft Global Catalog,436,370
1331906723,spsc,18154,452266
1331906723,WAP connectionless session service,1635,1840
1331906723,ICMP,109576,724
1331906723,ICMP for IPv6,4904,0
1331906723,tn-tl-fd1,6326,165370
1331906723,IGMP,128,0
1331906723,FTP Active,688,939
1331906723,FTP Passive,165967,201381
1331906723,__unknown,9542748,17102550
1331906723,Blackjack,59712,183360
1331906723,FTP,3116,1561
1331906723,SIP,11937,27319
1331906723,Chrome,11896,28937
1331906723,DCE/RPC,1712,1386
1331906723,DHCP,1730,0
1331906723,DNS,74273,53773
1331906723,Firefox,240708,2106966
1331906723,HTTP,738246,2479128
1331906723,MySQL,326,312
1331906723,NetBIOS-dgm,7645,0
1331906723,NetBIOS-ns,13728,275
1331906723,NetBIOS-ssn (SMB),20704,16286
1331906723,NTP,470,470
1331906723,OpenSSH,2641,4193
1331906723,PostgreSQL,34920,28940
1331906723,PuTTY,2212,2868
1331906723,RTP,434474,0
1331906723,Shockwave,2104,69304
1331906723,SSH,4853,7061
1331906723,SSL,133654,377738
1331906723,VNC,9056262,679190
1331906723,RFB,9056262,679190
1331906723,HTTPS,46623,61096
1331906723,MDNS,624,0
1331906723,Cisco Phone,11937,27319
1331906723,Epmap,1712,1386
1331906723,iafdbase,0,2876
1331906723,kpasswd,772,17256
1331906723,ljk-login,16706,391136
1331906723,spsc,726,15818
1331906723,WAP connectionless session service,1635,1840
1331906723,ICMP,1813,724
1331906723,ICMP for IPv6,3622,0
1331906723,tn-tl-fd1,0,1438
1331906723,IGMP,192,0
1331906723,__unknown,37380513,14035071
1331906723,Blackjack,13492,90997
1331906723,FTP,14176,14780
1331906723,Giganews,20826,20572
1331906723,Chrome,25313,29088
1331906723,DCE/RPC,3032,470
1331906723,DHCP,2768,0
1331906723,DNS,69939,61502
1331906723,Firefox,377624,2556719
1331906723,HTTP,932664,3176139
1331906723,NetBIOS-dgm,12791,0
1331906723,NetBIOS-ns,28800,0
1331906723,NetBIOS-ssn (SMB),117650,83170
1331906723,NTP,470,470
1331906723,OpenSSH,10977,9496
1331906723,PuTTY,2212,2868
1331906723,SSH,13189,12364
1331906723,SSL,20826,20572
1331906723,VNC,30200528,1159008
1331906723,RFB,30200528,1159008
1331906723,HTTPS,23746,43234
1331906723,MDNS,1578,0
1331906723,Epmap,3032,470
1331906723,iafdbase,0,1438
1331906723,kpasswd,43048,936005
1331906723,ljk-login,6314,142379
1331906723,spsc,704,15818
1331906723,WAP connectionless session service,1635,1980
1331906723,ICMP,416820,5418
1331906723,ICMP for IPv6,2522,0
1331906723,tn-tl-fd1,0,4314
1331906723,IGMP,128,0
1331906723,__unknown,13586644,16777433
1331906723,AJP,1299,879
1331906723,Blackjack,104644,3095063
1331906723,FTP,154997,161203
1331906723,SIP,1287,1208
1331906723,Sun RPC,7088,4882
1331906723,Chrome,33566,71273
1331906723,DCE/RPC,792,772
1331906723,DHCP,3460,360
1331906723,DNS,95737,102841
1331906723,Firefox,177887,1070018
1331906723,HTTP,1004154,1626128
1331906723,Kerberos,21925,14158
1331906723,LDAP,2232,1824
1331906723,MySQL,5174,4783
1331906723,NetBIOS-dgm,7261,0
1331906723,NetBIOS-ns,22560,0
1331906723,NetBIOS-ssn (SMB),36552,26358
1331906723,NTP,470,470
1331906723,OpenSSH,12219,28301
1331906723,Oracle Database,4284,3292
1331906723,TNS/Oracle,4284,3292
1331906723,SSH,12219,28301
1331906723,VNC,20832788,966432
1331906723,RFB,20832788,966432
1331906723,echo,14352,11776
1331906723,IMAPS,5207,12006
1331906723,POP3S,5137,11772
1331906723,HTTPS,55014,114750
1331906723,Epmap,23584,15430
1331906723,iafdbase,0,1438
1331906723,spsc,834,17256
1331906723,ICMP,283319,101202
1331906723,ICMP for IPv6,3036,0
1331906723,IGMP,640,0
1331906723,__unknown,3653610,6177560
1331906723,Blackjack,35484,258812
1331906723,FTP,345990,384554
1331906723,Google,13961,59647
1331906723,Sun RPC,4834,5136
1331906723,TCPMUX,156,128
1331906723,Wikipedia,11999,50419
1331906723,Chrome,4100,11130
1331906723,DCE/RPC,792,534
1331906723,DHCP,2422,0
1331906723,DNS,51445,53928
1331906723,Firefox,148130,1135369
1331906723,HTTP,1111268,2847566
1331906723,MySQL,4636,4501
1331906723,NetBIOS-dgm,6143,0
1331906723,NetBIOS-ns,31830,20076
1331906723,NetBIOS-ssn (SMB),168587,130656
1331906723,NTP,376,376
1331906723,OpenSSH,4655,6150
1331906723,POP3,6890,5958
1331906723,SMTP,6344,6006
1331906723,SSH,85252,134962
1331906723,SSL,10162,19892
1331906723,IMAPS,7699,12451
1331906723,POP3S,7715,11552
1331906723,HTTPS,475232,1446322
1331906723,MDNS,7650,0
1331906723,Epmap,2136,1920
1331906723,spsc,192,6894
1331906723,ICMP,7246,490
1331906723,ICMP for IPv6,14868,0
1331906723,IGMP,384,0
1331906723,FTP Passive,171837,206951
1331906723,__unknown,4354257,5537516
1331906723,Blackjack,1620,1297
1331906723,DHCP,346,0
1331906723,DNS,1983,2038
1331906723,Firefox,1430,1392
1331906723,HTTP,28908,86094
1331906723,NetBIOS-ns,576,0
1331906723,NetBIOS-ssn (SMB),2883,1300
1331906723,NTP,94,94
1331906723,OpenSSH,3508,3967
1331906723,PostgreSQL,173210,109430
1331906723,SSH,3508,3967
1331906723,HTTPS,3150,3899
1331906723,kpasswd,64,1438
1331906723,__unknown,60130,64227
1565111706,HTTPS,8369,553995
1565111706,SSL client,8369,553995
1565111706,GitHub,8369,553995
1565112025,DNS,162,262
1565112025,MDNS,340,0
1565112025,__unknown,109792,212170
1565112025,DNS,81,97
1565112025,HTTP,1225,15591
1565112025,Advanced Packaging Tool,1225,15591
1565112025,HTTPS,101013,6465307
1565112025,SSL client,101013,6465307
1565112025,GitHub,101013,6465307
1565112025,Ubuntu,1225,15591
1565112025,__unknown,2298,1710
1565112311,__unknown,4464,3752
1565112311,__unknown,2208,2428
1565112627,__unknown,360,356
1565112627,HTTP,2413,43093
1565112627,Advanced Packaging Tool,2413,43093
1565112627,Ubuntu,2413,43093
1565112627,__unknown,127628,213346
1565112901,ICMP for IPv6,70,0
1565112901,__unknown,15764,17110
1565113205,__unknown,21380,24464
1565113205,HTTPS,152258,24166050
1565113205,SSL client,152258,24166050
1565113205,GitHub,152258,24166050
1565113205,__unknown,23182,37250
1565113583,DNS,162,262
1565113583,__unknown,197076,336744
1565113583,__unknown,4218,4734
1565113823,DNS,90,90
1565113823,__unknown,90,90
1565114267,__unknown,40116,85296
1565114267,__unknown,1266,892
1565114727,MDNS,87,0
1565115181,ICMP for IPv6,70,0
1565115181,ICMP for IPv6,70,0
1565115367,MDNS,107,0
1565115815,MDNS,340,0
1565116307,__unknown,90,90
1565116629,ICMP for IPv6,70,0
1565118267,MDNS,87,0
1565118267,__unknown,90,90
1565118595,ICMP for IPv6,70,0
1565118781,ICMP for IPv6,70,0
1565118961,MDNS,107,0
1565119913,MDNS,340,0
1565120122,__unknown,90,90
1565120122,OpenSSH,15075,18063
1565120122,SSH,15075,18063
1565120122,ICMP for IPv6,70,0
1565120453,MDNS,246,0
1565120453,__unknown,26932,34186
1565120453,DNS,175,325
1565120453,HTTP,1034,12124
1565120453,Advanced Packaging Tool,1034,12124
1565120453,Ubuntu,1034,12124
1565120480,__unknown,45756,80780
1565120480,__unknown,32544,94100
1565198715,HTTP,19781,3085022
1565198715,Advanced Packaging Tool,19781,3085022
1565198715,Ubuntu,19781,3085022
1565199027,DNS,175,325
1565199027,MDNS,203,0
1565199027,DNS,260,324
1565199027,OpenSSH,4909,8227
1565199027,SSH,4909,8227
1565199027,HTTPS,1551,6094
1565199027,MDNS,652,0
1565199027,__unknown,14363,20565
1565199320,ICMP for IPv6,1050,0
1565199320,DNS,544,1152
1565199320,MDNS,203,0
1565199320,__unknown,27102,41288
1565199320,Chrome,160659,3345998
1565199320,DNS,86,134
1565199320,HTTP,160659,3345998
1565199320,HTTPS,2638,5430
1565199320,MDNS,246,0
1565199320,ICMP for IPv6,70,0
1565199320,__unknown,4980,1080
1565199614,Chrome,58270,411056
1565199614,HTTP,58270,411056
1565199614,MDNS,203,0
1565199614,ICMP for IPv6,140,0
1565199614,__unknown,3763,618
1565199614,Chrome,211727,871647
1565199614,HTTP,211727,871647
1565199614,HTTPS,17807,274891
1565199614,__unknown,3811,618
1565199916,Chrome,61122,258639
1565199916,DNS,184,280
1565199916,HTTP,61122,258639
1565199916,ICMP for IPv6,70,0
1565199916,__unknown,4862,924
1565199916,Chrome,535617,1598326
1565199916,DNS,92,140
1565199916,HTTP,535617,1598326
1565199916,HTTPS,8222,130781
1565199916,MDNS,203,0
1565199916,ICMP for IPv6,140,0
1565199916,__unknown,979,2304
1565200254,Chrome,222796,1048172
1565200254,DNS,92,140
1565200254,HTTP,222796,1048172
1565200254,Chrome,147933,294356
1565200254,HTTP,147933,294356
1565200254,__unknown,4111,4034
1565200517,Chrome,87058,268073
1565200517,HTTP,87058,268073
1565200517,MDNS,87,0
1565200834,Chrome,57614,63897
1565200834,HTTP,57614,63897
1565200834,ICMP for IPv6,70,0
1565201115,Chrome,275501,623085
1565201115,HTTP,275501,623085
1565201115,Chrome,27432,31889
1565201115,HTTP,27432,31889
1565201115,MDNS,203,0
1565201115,ICMP for IPv6,140,0
1565201115,Chrome,173889,612124
1565201115,HTTP,173889,612124
1565201115,__unknown,4608,1890
1565201401,Chrome,133567,501633
1565201401,HTTP,133567,501633
1565201401,__unknown,3195,1719
1565201401,Chrome,170265,492948
1565201401,HTTP,170265,492948
1565201401,__unknown,3743,3685
1565201708,__unknown,633222,1913668
1565201708,Chrome,98269,854862
1565201708,HTTP,98269,854862
1565201708,Chrome,43478,59385
1565201708,HTTP,43478,59385
1565201708,__unknown,360,132
1565202330,MDNS,160,0
1565202658,HTTPS,4441072,178172379
1565202658,__unknown,229,349
1565202658,ICMP for IPv6,70,0
1565202930,ICMP for IPv6,70,0
1565203322,MDNS,203,0
1565203322,ICMP for IPv6,70,0
1565203322,__unknown,90,90
1565204120,MDNS,87,0
1565205306,__unknown,180,90
1565205742,MDNS,160,0
1565206115,ICMP for IPv6,70,0
1565206115,MDNS,321,0
1565206115,ICMP for IPv6,180,0
1565206115,IGMP,120,0
1565428512,Chrome,146562,2927653
1565428512,DNS,521,783
1565428512,HTTP,164167,5520017
1565428512,Advanced Packaging Tool,17605,2592364
1565428512,HTTPS,5730,10746
1565428512,MDNS,609,0
1565428512,Ubuntu,17605,2592364
1565428512,__unknown,1122,1274
1565428812,MDNS,203,0
1565428812,ICMP for IPv6,980,0
1565428812,__unknown,1032,1184
1565428812,__unknown,3858,4466
1565429112,MDNS,203,0
1565429112,ICMP for IPv6,210,0
1565429112,__unknown,1032,1184
1565429112,__unknown,3768,4376
1565429409,MDNS,160,0
1565429409,__unknown,942,1094
1565429409,__unknown,3768,4378
1565429712,MDNS,203,0
1565429712,ICMP for IPv6,210,0
1565429712,__unknown,1034,1186
1565429712,__unknown,3776,4384
1565430012,__unknown,944,1096
1565430012,__unknown,3784,4396
1565430312,__unknown,948,1100
1565430312,Chrome,1016,1168
1565430312,HTTP,1016,1168
1565430312,__unknown,2832,3282
1565437807,MDNS,695,0
1565437807,ICMP for IPv6,140,0
1565437807,__unknown,1032,1100
1565437807,Chrome,75706,351075
1565437807,HTTP,75706,351075
